sample_id,azure_intelligence,claude_sonnet,gpt-5-mini,gpt-5-nano,mistral_document_ai,mean_cer,std_cer
rxpad_training_data_ordo21,0.8753781004234725,1.110091743119266,0.8701923076923077,981.3333333333334,0.8272279934390377,197.0032446956015,438.45386277789777
rxpad_training_data_ordo22,1.8556338028169015,1.8548672566371682,1.8500881834215168,1.8718861209964412,1.7815699658703072,1.842809065948467,0.03520852843510331
rxpad_training_data_ordo23,1.8498985801217038,1.8209255533199196,1.6941838649155723,1.790513833992095,1.7428023032629558,1.7796648271224496,0.062086168149326514
rxpad_training_data_ordo25,1.3556618819776713,1.3526148969889065,1.3502779984114377,979.3333333333334,1.511240632805995,196.9806257487035,437.34846451689555
rxpad_training_data_ordo26,2.4482758620689653,2.511764705882353,2.357541899441341,2.71875,2.127551020408163,2.4327766975601643,0.2162654896813177
rxpad_training_data_ordo27,1.7592982456140351,1.7732394366197184,1.7624386825508058,1305.6666666666667,1.7449617790132037,262.5413209620929,583.1247955995308
rxpad_training_data_ordo4,1.7254335260115607,1.4367541766109786,1.73121387283237,1.884735202492212,1.73121387283237,1.7018701301558985,0.16279085324226134
rxpad_training_data_ordo5,2.796666666666667,2.8527918781725887,2.391812865497076,2.8496621621621623,2.710610932475884,2.7203089009948753,0.1924306431717918
rxpad_training_data_ordo6,4.904761904761905,4.980676328502415,4.826291079812207,4.8584905660377355,4.669683257918552,4.847980627406563,0.11532899656921404
rxpad_training_data_ordo7,2.486792452830189,2.506641366223909,2.4719101123595504,2.480300187617261,2.4962264150943394,2.4883741068250496,0.013547180754630492
rxpad_training_data_ordo9,2.6939890710382515,2.6399286987522284,2.3001605136436596,2.6847826086956523,2.5926573426573425,2.5823036469574268,0.16279447536400657
rxpad_training_data_prescr-100006,2.857627118644068,2.7357859531772575,2.655844155844156,2.7357859531772575,2.7278688524590162,2.7425824066603512,0.07257355259872712
rxpad_training_data_prescr-100011,1.88988988988989,1.8116079923882018,1.8011472275334608,958.6666666666666,2.636926889714994,193.36124773323863,427.8188776442299
rxpad_training_data_prescr-100013,1.8778110944527737,1.8369483919222138,1.5922077922077922,1.951086956521739,1.7182705718270572,1.7952649613863152,0.14141447646179006
rxpad_training_data_prescr-100014,1.7338782924613987,1.5275779376498801,1.6539462272333045,1000.6666666666666,1.253875968992248,201.3671890186007,446.8220286878407
rxpad_training_data_prescr-100019,2.5391949152542375,2.52260778128286,2.038174273858921,2.3007590132827325,2.492179353493222,2.3785830674343944,0.21294255693361638
rxpad_training_data_prescr-100021,2.289855072463768,2.2758620689655173,1.9642857142857142,1.8710462287104623,2.1983240223463687,2.1198746213543664,0.19072442363012124
rxpad_training_data_prescr-100034,2.2842809364548495,2.2712418300653594,2.257425742574257,2.5340501792114694,16.29824561403509,5.129048860468205,6.244817034376414
rxpad_training_data_prescr-100036,1.9707446808510638,1.9550858652575958,1.8516209476309227,1.9642857142857142,1.8984962406015038,1.92804668972536,0.051433514022538734
rxpad_training_data_prescr-100037,3.029325513196481,2.3280898876404494,2.629242819843342,3.0410557184750733,3.2445820433436534,2.8544591964998,0.3692490324906821
rxpad_training_data_prescr-100039,1.2923728813559323,1.0398089171974523,1.0141955835962144,1.3247863247863247,1.0991304347826087,1.1540588283437065,0.14483659167287435
rxpad_training_data_prescr-100040,1.3234126984126984,0.9720194647201946,1.1084529505582137,1.342629482071713,1.0176211453744493,1.152827148227454,0.17180330825268392
rxpad_training_data_prescr-100045,2.033955857385399,2.0134680134680134,2.0134680134680134,2.0253378378378377,2.0134680134680134,2.0199395471254555,0.00937070887868953
rxpad_training_data_prescr-100053,2.0198237885462555,1.9762931034482758,1.817444219066937,1.9740820734341253,3.9963636363636366,2.3568013641718464,0.919766961358499
rxpad_training_data_prescr-100055,1.6374045801526718,1.330106485963214,1.4953488372093022,1.4296703296703297,1.5459976105137396,1.4877055687018514,0.1162666499591935
rxpad_training_data_prescr-100063,2.7316017316017316,1.682704811443433,2.0403225806451615,2.7316017316017316,2.854625550660793,2.4081712811905702,0.5172403194973405
rxpad_training_data_prescr-100066,1.6835820895522389,1.6825633383010432,1.6676514032496308,1.6691285081240768,1.6509572901325478,1.6707765258719074,0.013305974857224805
rxpad_training_data_prescr-100067,1.5842558425584257,1.931159420289855,1.6022099447513811,1331.6666666666667,1.62577065351418,267.68201250555614,594.7855204748587
rxpad_training_data_prescr-100069,1.3706563706563706,1.401904761904762,1.2153024911032029,1.3001912045889101,1.3651685393258426,1.3306446735158175,0.07433381839567224
rxpad_training_data_prescr-100070,3.3701657458563536,3.33879781420765,3.33879781420765,3.4189944134078214,3.2061855670103094,3.3345882709379575,0.07891902256937511
rxpad_training_data_prescr-100078,1.9319041614123582,2.2747093023255816,1.96875,2.3596491228070176,1.9474358974358974,2.0964896967961706,0.20410657448518385
rxpad_training_data_prescr-100079,3.0841584158415842,3.0341463414634147,3.0341463414634147,3.0738916256157633,7.635416666666667,3.9723518782101683,2.04784162930637
rxpad_training_data_prescr-100092,9.657142857142857,10.272727272727273,10.104477611940299,10.134328358208956,9.67142857142857,9.96802093428959,0.2844893431080494
rxpad_training_data_prescr-100110,0.7486338797814208,0.7472375690607734,0.7526455026455027,0.7562674094707521,0.6304604486422668,0.7270489619201432,0.05411037333303103
rxpad_training_data_prescr-100126,2.5747422680412373,2.598984771573604,2.486284289276808,2.5343511450381677,2.3720379146919433,2.513280077724352,0.08978447315107504
rxpad_training_data_prescr-100132,2.4458204334365323,2.942376950780312,2.4409044193216856,1077.6666666666667,2.225047080979284,217.54416311023692,480.8231687419991
rxpad_training_data_prescr-100133,2.446236559139785,2.9779179810725553,2.4450402144772116,2.5457063711911356,2.251851851851852,2.5333505955465077,0.27038026319916153
rxpad_training_data_prescr-100134,2.208542713567839,2.3098958333333335,2.2884864165588614,2.3025974025974025,2.15158924205379,2.2522223216222454,0.06930709231588823
rxpad_training_data_prescr-100142,1.744186046511628,1.8031496062992125,1.8617886178861789,1.886178861788618,1.6142857142857143,1.7819177693542703,0.10865623260546152
rxpad_training_data_prescr-100144,3.076923076923077,3.036303630363036,3.0197368421052633,3.0733333333333333,2.9934640522875817,3.0399521870024584,0.03558182975908466
rxpad_training_data_prescr-100147,2.88031914893617,3.1045197740112993,2.832460732984293,2.732824427480916,4.963709677419355,3.3027667521664066,0.938418516430336
rxpad_training_data_prescr-100148,1.674089068825911,1.716202270381837,1.7104722792607803,868.6666666666666,1.711340206185567,175.09575409826414,387.71792729597297
rxpad_training_data_prescr-100150,2.16056338028169,2.1215469613259668,2.125,2.2108262108262107,2.037333333333333,2.13105397715344,0.06353150243285258
rxpad_training_data_prescr-100151,1.5154639175257731,1.4959183673469387,1.4928716904276986,1.4778225806451613,2.031941031941032,1.6028035175773205,0.24026906195351846
rxpad_training_data_prescr-100161,2.509124087591241,2.6875,2.5276752767527677,2.895705521472393,0.9768144033995602,2.319363857843192,0.7664097406195362
rxpad_training_data_prescr-100166,1.8155339805825244,1.8927875243664718,1.7865384615384616,1.7884615384615385,2.9618528610354224,2.0490348731968835,0.5120975026053338
rxpad_training_data_prescr-100171,1.4735547355473555,1.4213685474189677,1.4114832535885167,1.450242718446602,1.3742690058479532,1.426183652169879,0.03793835679562108
rxpad_training_data_prescr-100175,2.0337922403003756,2.6624,2.6523125996810206,2.6650641025641026,1.62729912875121,2.3281736142593417,0.4764855710501462
rxpad_training_data_prescr-100176,3.393162393162393,3.3263598326359833,3.3179916317991633,3.3813559322033897,3.259259259259259,3.3356258098120377,0.05392210847163578
rxpad_training_data_prescr-100178,1.7207392197125257,1.7084188911704312,1.6626984126984128,1.7338877338877339,2.0881670533642693,1.7827822621666747,0.17280764346262803
rxpad_training_data_prescr-100183,1.3188775510204083,1.3055555555555556,1.303030303030303,1.3121827411167513,1.2835820895522387,1.3046456480550512,0.01328971032270759
rxpad_training_data_prescr-100765,2.8534278959810875,2.9853300733496333,2.801864801864802,2.8652482269503547,4.504918032786885,3.2021578061865528,0.7313606459710738
rxpad_training_data_prescr-100777,1.7453505007153076,1.7542857142857142,1.7432239657631954,629.6666666666666,1.6716826265389877,127.31624189479396,280.8224265347138
rxpad_training_data_prescr-100778,1.9463276836158192,2.107142857142857,1.9217877094972067,1.9192200557103065,1.8475935828877006,1.9484143777707779,0.09607966101241956
rxpad_training_data_prescr-100780,0.7164634146341463,0.719959266802444,0.705,0.7285714285714285,0.6753006475485661,0.7090589515113169,0.020678962029181985
rxpad_training_data_prescr-100785,1.858910891089109,1.8386308068459658,1.7609756097560976,1.8427518427518428,1.7261904761904763,1.8054919253266983,0.05833201309120139
rxpad_training_data_prescr-100787,5.894117647058824,4.284057971014493,6.5895196506550215,6.5895196506550215,12.059701492537313,7.083383282384135,2.9369252821799843
rxpad_training_data_prescr-100809,1.6817102137767221,1.6468531468531469,1.6584216725559482,1.667455621301775,1.6002277904328017,1.6509336889840789,0.03108045043017405
rxpad_training_data_prescr-100810,2.2673410404624277,2.6485148514851486,2.652892561983471,2.7773972602739727,2.4366412213740456,2.556557387115813,0.20281325938179567
rxpad_training_data_prescr-100811,2.026086956521739,2.0,1.9886363636363635,1.9858356940509916,1.9142091152815013,1.9829536258981193,0.04158566653807995
rxpad_training_data_prescr-100820,4.129729729729729,4.0855614973262036,4.080213903743315,4.10752688172043,3.948186528497409,4.070243708203417,0.07099404264624472
rxpad_training_data_prescr-100836,2.68,2.6557659208261617,2.6557659208261617,2.73943661971831,2.6286201022146507,2.6719177127170566,0.041894420893955384
rxpad_training_data_prescr-100858,3.5037406483790523,3.4975124378109452,3.4752475247524752,3.4975124378109452,3.3341232227488153,3.461627254300447,0.07209684559862875
rxpad_training_data_prescr-100869,6.188202247191011,6.336206896551724,6.105555555555555,6.421511627906977,7.3311688311688314,6.47652903167482,0.4934268076008857
rxpad_training_data_prescr-100879,2.7138964577656677,2.7065217391304346,2.7065217391304346,2.7138964577656677,3.1143695014662756,2.791041179051696,0.18078363557664154
rxpad_training_data_prescr-100882,2.5246913580246915,2.5068912710566615,2.49618320610687,2.4984709480122325,3.049828178694158,2.6152129923789227,0.2432153966729338
rxpad_training_data_prescr-100895,2.358974358974359,2.4166666666666665,2.420047732696897,2.436450839328537,2.1188524590163933,2.3501984113365704,0.13260317200910515
rxpad_training_data_prescr-100918,1.3454545454545455,2.601139601139601,2.601139601139601,2.611428571428571,4.136,2.659032463832464,0.9894303093468001
rxpad_training_data_prescr-100921,3.663793103448276,3.6452991452991452,2.9644128113879002,3.5714285714285716,3.32421875,3.433830476312778,0.2953399390152866
rxpad_training_data_prescr-100930,2.2626262626262625,2.3350515463917527,2.2194513715710724,2.271356783919598,2.1714975845410627,2.25199670980995,0.061084396437172804
rxpad_training_data_prescr-100934,1.826163301141352,3.5187601957585644,1.794295592048401,1.8442477876106194,1.6842105263157894,2.1335354805749454,0.7768508791964859
rxpad_training_data_prescr-101762,2.400943396226415,2.8831521739130435,2.4170616113744074,2.862162162162162,2.2588495575221237,2.5644337802396304,0.28812019317580845
rxpad_training_data_prescr-101765,2.050259965337955,2.0698080279232114,2.125,2.113676731793961,2.6989473684210528,2.211538418695236,0.27419497402941506
rxpad_training_data_prescr-101768,2.6646341463414633,2.651821862348178,2.6505050505050507,2.759336099585062,3.232183908045977,2.7916962133651464,0.25036030713135604
rxpad_training_data_prescr-101769,2.4,2.386740331491713,2.3905817174515236,2.398891966759003,2.2981530343007917,2.374873410000606,0.043248778566345916
rxpad_training_data_prescr-101770,2.453757225433526,2.495601173020528,2.4622093023255816,2.5058823529411764,2.349862258953168,2.453462462534796,0.06191347209062043
rxpad_training_data_prescr-101774,2.06989674344718,2.238539898132428,2.0546318289786223,2.314236111111111,2.0963855421686746,2.154738024767603,0.11520275517927775
rxpad_training_data_prescr-101784,1.8241401687216094,1.850130890052356,1.8110539845758356,1430.0,1.875657894736842,287.4721965876173,638.6924591354962
rxpad_training_data_prescr-101792,1.4636363636363636,3.8666666666666667,4.096654275092937,4.378378378378378,1.0274093722369584,2.9665490112022606,1.5889950305769593
rxpad_training_data_prescr-101793,2.0,2.0539083557951483,1.8883374689826302,746.3333333333334,2.848639455782313,151.02484372277868,332.7877801398647
rxpad_training_data_prescr-101798,1.8888888888888888,1.9658792650918635,1.8678304239401495,1.9581151832460733,2.381924198250729,2.012527591883541,0.21084024087613523
rxpad_training_data_prescr-101803,3.0588235294117645,3.0625798212005106,3.008827238335435,3.1178756476683938,2.9482758620689653,3.039276419737014,0.06385771447471465
rxpad_training_data_prescr-101805,1.1718597857838364,1.178988326848249,1.1741028128031037,1476.3333333333333,1.1625357483317444,296.20416400142005,659.7122612411837
rxpad_training_data_prescr-101808,2.4577968526466383,2.4586894586894585,2.462962962962963,2.4461756373937678,2.321668909825034,2.4294587643035723,0.06057664287381441
rxpad_training_data_prescr-101814,3.107871720116618,3.1137026239067054,3.125730994152047,3.150442477876106,7.753086419753086,4.050166847160913,2.0700594373100683
rxpad_training_data_prescr-101818,1.9889840881272949,2.2096774193548385,1.8971291866028708,782.3333333333334,1.9129916567342073,158.06842313683052,348.9747160783478
rxpad_training_data_prescr-101823,1.7447447447447448,1.3511777301927195,1.4475,1.8540372670807452,1.6083333333333334,1.6011586150703085,0.20658985856592832
rxpad_training_data_prescr-101825,1.4852652259332024,1.5050100200400802,1.508,1.5467479674796747,3.1986531986531985,1.8487352824212313,0.7549557585711142
rxpad_training_data_prescr-101828,1.5849256900212314,1.8386308068459658,2.186797752808989,2.178521617852162,0.9601141741155261,1.749798008328775,0.5082930787185606
rxpad_training_data_prescr-101832,1.6137418755803157,1.6223055295220243,1.6288659793814433,1.6390197926484449,1.6428571428571428,1.6293580639978742,0.01193126000325907
rxpad_training_data_prescr-101834,9.06806282722513,9.013020833333334,8.940568475452196,9.226063829787234,8.604477611940299,8.970438715547639,0.22994981167789758
rxpad_training_data_prescr-101848,2.0660377358490565,2.078125,2.0339506172839505,2.0694006309148265,2.04,2.0575027968095667,0.01936964094785599
rxpad_training_data_prescr-101853,1.1875457875457875,1.2294958615500375,1.2263868065967016,978.3333333333334,1.1535714285714285,196.62606664351947,436.9876478143615
rxpad_training_data_prescr-101854,1.7763904653802498,1.7734994337485843,1.7668918918918919,1.8406466512702078,2.1358173076923075,1.8586491499966484,0.15778358389551345
rxpad_training_data_prescr-101856,1.7596266044340723,1.696868008948546,1.776470588235294,2.1653005464480874,1.7529137529137528,1.8302359001959503,0.18967762615975176
rxpad_training_data_prescr-101857,2.088744588744589,2.100217864923747,2.097826086956522,2.106521739130435,2.029350104821803,2.084532076915419,0.031500457110957884
rxpad_training_data_prescr-101858,1.092485549132948,1.1076534903280066,1.088502894954508,1.2433628318584071,1.0562403697996918,1.1176490272147124,0.07272824811595333
rxpad_training_data_prescr-101861,1.776251226692836,1.7224371373307543,1.804,2.1557846506300113,1.80466472303207,1.8526275475371345,0.17273692813427433
rxpad_training_data_prescr-101862,5.118343195266272,5.333333333333333,5.2303030303030305,5.372670807453416,4.965317919075145,5.203993657086239,0.16596311755316986
rxpad_training_data_prescr-101863,1.2619883040935673,1.340451494813911,1.281899109792285,1260.6666666666667,1.3617021276595744,253.18254154060523,563.2007489923874
rxpad_training_data_prescr-101867,1.6483402489626555,1.6926751592356688,1.6749079431877958,1673.6666666666667,1.6417525773195876,336.0648685190745,747.7421371519582
rxpad_training_data_prescr-101869,2.959752321981424,2.900763358778626,2.6845827439886847,2.9099236641221373,3.7813084112149533,3.0472661000171652,0.4237752914584412
rxpad_training_data_prescr-101871,1.3065217391304347,1.6938976377952757,1.4801061007957559,830.3333333333334,1.5158658204895739,167.2659449263089,370.6659640550731
rxpad_training_data_prescr-101872,1.849154746423927,1.8432642487046633,1.7944162436548223,1.8666666666666667,1.8217948717948718,1.83505935544899,0.027806615693967432
rxpad_training_data_prescr-101873,3.0098280098280097,3.585227272727273,2.907142857142857,4.371621621621622,2.965936739659367,3.3679513001958257,0.6238540256996307
rxpad_training_data_prescr-101874,1.6624825662482565,3.6933701657458564,1.7276478679504814,1.7520891364902507,1.613821138211382,2.089882174929245,0.8980250696451735
rxpad_training_data_prescr-101875,2.0695443645083933,2.1189320388349513,1.9301801801801801,2.1052631578947367,2.156479217603912,2.0760797918044345,0.0872947021342945
rxpad_training_data_prescr-101876,1.8482438701126573,1.9100204498977504,1.8484447385837195,1402.6666666666667,1.6638805970149253,281.98745126445516,626.478733448865
rxpad_training_data_prescr-101877,1.1303538175046555,1.3436123348017621,1.1647940074906367,2.0793650793650795,1.146788990825688,1.3729828459975644,0.4041081490792327
rxpad_training_data_prescr-101878,2.5362997658079625,2.5303738317757007,2.5244755244755246,2.5350467289719627,2.4514672686230248,2.5155326239308353,0.03611329792633036
rxpad_training_data_prescr-101879,1.9310872894333844,1.9446153846153846,1.932567049808429,1.9613601236476044,1.9303749043611325,1.940000950373187,0.013274828408729185
rxpad_training_data_prescr-101882,1.3796178343949044,1.3984674329501916,1.381679389312977,1.499332443257677,1.3844221105527639,1.4087038420937028,0.051196305529966006
rxpad_training_data_prescr-101898,1.4125874125874125,1.4708171206225682,1.4109589041095891,1.4424460431654675,1.4431818181818181,1.4359982597333711,0.024902648408032784
rxpad_training_data_prescr-101901,6.778761061946903,7.938144329896907,6.6521739130434785,7.584158415841584,6.121951219512195,7.015037788048214,0.7350381756350857
rxpad_training_data_prescr-101904,2.1582181259600612,2.135258358662614,2.1400304414003046,2.1376701966717095,1.9587345254470427,2.1059823296283464,0.08281149522202949
rxpad_training_data_prescr-101908,1.8039538714991763,1.6002906976744187,1.4053708439897699,1.8075657894736843,2.514,1.8262362405274097,0.41894007593385246
rxpad_training_data_prescr-101910,1.9614604462474645,2.0020576131687244,2.008281573498965,943.6666666666666,1.9458375125376128,190.3168607624239,421.1353450393742
rxpad_training_data_prescr-101911,1.2058823529411764,2.218390804597701,1.4426877470355732,1.9493670886075949,1.804245283018868,1.7241146552401827,0.4028753876441129
rxpad_training_data_prescr-101916,2.6888567293777133,2.67816091954023,2.6724137931034484,846.0,2.647727272727273,171.33743174294972,377.14784142636444
rxpad_training_data_prescr-101917,3.3553299492385786,3.3034825870646767,3.3350125944584383,570.0,3.2242990654205608,116.64362483923647,253.43392312965776
rxpad_training_data_prescr-101918,3.160633484162896,3.6785714285714284,3.1958997722095672,3.0548245614035086,3.0303687635574836,3.224059601980977,0.2634167272561054
rxpad_training_data_prescr-101921,2.4055374592833876,2.384491114701131,2.396747967479675,2.6971830985915495,2.1982881597717547,2.4164495599654994,0.17883951266113482
rxpad_training_data_prescr-101922,5.163265306122449,4.950980392156863,4.950980392156863,5.08,4.950980392156863,5.019241296518608,0.09799641394453802
