sample_id,azure_intelligence,donut,gpt-5-mini,gpt-5-nano,mistral_document_ai,mean_cer,std_cer
icdar_tr_img_01178,0.5769230769230769,0.7464788732394366,0.5466666666666666,0.5540540540540541,0.6634615384615384,0.6175168418689545,0.0857864313223556
icdar_tr_img_01299,0.5434782608695652,0.7301587301587301,0.8861386138613861,0.8011695906432749,1.68,0.9281890391065912,0.43884515652574474
icdar_tr_img_01308,0.45454545454545453,0.8260869565217391,0.3076923076923077,0.5,0.5555555555555556,0.5287760548630114,0.18995208640765912
icdar_tr_img_01309,0.717391304347826,0.86,0.921875,1.5238095238095237,1.7407407407407407,1.152763313779618,0.45054447686251636
icdar_tr_img_01496,1.5454545454545454,1.9285714285714286,0.6486486486486487,0.5652173913043478,0.9428571428571428,1.1261498313672227,0.5907507203527942
icdar_tr_img_01517,0.6153846153846154,0.8333333333333334,0.6666666666666666,0.673469387755102,0.74,0.7057708006279435,0.0839434555059984
icdar_tr_img_01542,0.058823529411764705,1.2142857142857142,0.11764705882352941,0.058823529411764705,1.0,0.48991596638655466,0.5690260914472088
icdar_tr_img_01543,0.06818181818181818,0.7857142857142857,0.11363636363636363,0.13953488372093023,0.8548387096774194,0.39238121218616345,0.392209461640441
icdar_tr_img_01712,0.17142857142857143,0.7920792079207921,0.19444444444444445,0.27906976744186046,0.5714285714285714,0.401690112532848,0.27028766319861447
icdar_tr_img_01719,0.5591397849462365,0.9157894736842105,0.5578947368421052,0.5494505494505495,0.55,0.6264549089846202,0.16180338219078938
icdar_tr_img_01728,0.6176470588235294,0.82,0.6176470588235294,0.6052631578947368,0.6410256410256411,0.6603165833134873,0.09019865618423534
icdar_tr_img_01797,0.5687732342007435,2.4507042253521125,0.6394984326018809,0.9696969696969697,0.7027027027027027,1.0662751129108818,0.7886384876421093
icdar_tr_img_01803,0.5689655172413793,0.7352941176470589,0.5666666666666667,0.5517241379310345,0.6781609195402298,0.6201622718052738,0.08183191718582336
icdar_tr_img_01870,0.6223776223776224,0.9328859060402684,0.7462121212121212,52.0,0.7747252747252747,11.015240184871057,22.91144408449452
icdar_tr_img_02018,0.6590909090909091,0.8041237113402062,0.5909090909090909,0.5909090909090909,0.5660377358490566,0.6422141076196707,0.09691077765181873
icdar_tr_img_02085,0.3333333333333333,1.0,0.75,0.75,0.967741935483871,0.7602150537634408,0.26598915624627606
icdar_tr_img_02128,0.5897435897435898,0.8023255813953488,0.6097560975609756,0.6341463414634146,0.6666666666666666,0.6605276553659991,0.08430368917963754
icdar_tr_img_02164,0.6666666666666666,1.0,0.875,0.875,1.0,0.8833333333333332,0.13629522694830107
icdar_tr_img_02324,1.0,0.9285714285714286,0.6666666666666666,0.8,0.8,0.839047619047619,0.1291170082291987
icdar_tr_img_02452,0.42857142857142855,0.6304347826086957,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.46894409937888193,0.0902760363586872
icdar_tr_img_02478,0.14285714285714285,0.7,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.2923809523809523,0.24233370294444484
icdar_tr_img_02495,0.6,0.8235294117647058,0.6,0.6,0.7380952380952381,0.6723249299719888,0.1035388999738631
icdar_tr_img_02572,0.2727272727272727,0.8888888888888888,0.24242424242424243,0.28125,0.6470588235294118,0.46646984551396314,0.28856941761580984
icdar_tr_img_02626,1.2727272727272727,1.0,0.8982035928143712,2.142857142857143,1.9375,1.4502576016797573,0.5603819754044368
icdar_tr_img_02899,0.23684210526315788,1.7,0.24324324324324326,0.325,1.0,0.7010170697012803,0.6429933510826781
icdar_tr_img_02932,0.7857142857142857,0.9310344827586207,0.7857142857142857,0.7857142857142857,0.7333333333333333,0.8043021346469622,0.07438780679926639
icdar_tr_img_02969,0.5588235294117647,0.9393939393939394,0.847457627118644,1.7058823529411764,1.2903225806451613,1.0683760059021372,0.4418030257981899
icdar_tr_img_03006,0.15384615384615385,1.2258064516129032,0.8695652173913043,0.9649122807017544,0.9766536964980544,0.8381567600100339,0.4045949034978208
icdar_tr_img_03017,0.5681818181818182,1.0,0.5555555555555556,14.666666666666666,0.4772727272727273,3.4535353535353535,6.27167921553984
icdar_tr_img_03039,0.0,1.0,0.0,0.0,0.5576923076923077,0.31153846153846154,0.45435108808343744
icdar_tr_img_03052,0.631578947368421,1.0,0.5454545454545454,0.5714285714285714,7.0,1.9496924128503075,2.829153615329621
icdar_tr_img_03120,0.07692307692307693,1.0,0.07692307692307693,0.36363636363636365,12.0,2.7034965034965035,5.2105565682179344
icdar_tr_img_03121,0.027777777777777776,0.9881967213114754,0.0,0.20454545454545456,0.3333333333333333,0.3107706573936082,0.4022941434917559
icdar_tr_img_03127,0.64,0.8222222222222222,0.6153846153846154,0.6896551724137931,0.8297872340425532,0.7194098488126368,0.10095304024905026
icdar_tr_img_03135,0.05555555555555555,2.5714285714285716,0.15384615384615385,0.08333333333333333,0.7678571428571429,0.7264041514041514,1.0720580717900474
icdar_tr_img_03137,0.0,1.0,0.0,0.0,0.967741935483871,0.3935483870967742,0.5390089954633658
icdar_tr_img_03155,0.1031390134529148,0.6838487972508591,0.1652542372881356,71.66666666666667,0.15450643776824036,14.554683030485364,31.927443479542287
icdar_tr_img_03160,0.453125,2.4347826086956523,0.44166666666666665,40.666666666666664,0.9690576652601969,8.993059721457836,17.724769341443608
icdar_tr_img_03166,0.34615384615384615,0.6862745098039216,0.34615384615384615,0.36666666666666664,0.6964285714285714,0.48833548804137034,0.18555129234546053
icdar_tr_img_03181,0.45454545454545453,1.0714285714285714,0.06666666666666667,0.3684210526315789,15.0,3.3922123490544545,6.499215840487996
icdar_tr_img_03237,0.06289308176100629,0.9870967741935484,0.09433962264150944,0.0949367088607595,0.09202453987730061,0.2662581454668248,0.40318421355771894
icdar_tr_img_03241,0.3220338983050847,1.0196078431372548,0.30158730158730157,0.36231884057971014,0.4461538461538462,0.49034034595263953,0.301006980091579
icdar_tr_img_03286,0.175,2.1666666666666665,0.07317073170731707,0.2,1.1818181818181819,0.7593311160384332,0.9061179416028302
icdar_tr_img_03291,0.0125,1.0,0.2345679012345679,0.569620253164557,0.32222222222222224,0.42778207532426943,0.3769897955366221
icdar_tr_img_03306,0.25,1.0,0.7142857142857143,0.6,1.0,0.7128571428571429,0.313000619416483
icdar_tr_img_03314,0.3333333333333333,1.0,0.0,0.0,0.9655172413793104,0.45977011494252873,0.4965863121201827
icdar_tr_img_03316,0.39285714285714285,0.8518518518518519,0.3670886075949367,0.5176470588235295,1.0714285714285714,0.6401746465112064,0.3088454828173287
icdar_tr_img_03320,0.26582278481012656,4.928571428571429,0.28,0.8804347826086957,0.5512820512820513,1.3812222094544604,1.9987547014639193
icdar_tr_img_03342,0.3125,1.0714285714285714,0.16666666666666666,0.2857142857142857,0.9629629629629629,0.5598544973544973,0.42282923311621795
icdar_tr_img_03369,0.0,0.9375,0.0,0.1875,0.6842105263157895,0.36184210526315785,0.4264850520871038
icdar_tr_img_03371,0.4519230769230769,1.2763157894736843,0.4537037037037037,0.580952380952381,0.583941605839416,0.6693673113784524,0.3454323352425116
icdar_tr_img_03444,0.5766423357664233,2.577777777777778,0.5652173913043478,0.581081081081081,0.5878378378378378,0.9777112847534936,0.8945022525332978
icdar_tr_img_03445,0.5416666666666666,0.8,0.5833333333333334,0.5714285714285714,0.5833333333333334,0.615952380952381,0.10428598608357713
icdar_tr_img_03463,0.2411764705882353,0.9536082474226805,0.37735849056603776,0.2573099415204678,0.3181818181818182,0.4295269936558479,0.29787375427848317
icdar_tr_img_03464,0.46511627906976744,0.9619047619047619,0.9241803278688525,17.666666666666668,0.7528089887640449,4.154135404854818,7.55627770264209
icdar_tr_img_03487,0.43243243243243246,1.7894736842105263,0.9305555555555556,0.9208333333333333,1.3157894736842106,1.0778168958432117,0.5064427852895134
icdar_tr_img_03524,0.0,1.0,0.2,0.42857142857142855,0.9956140350877193,0.5248370927318295,0.45761635315933863
icdar_tr_img_03527,0.48,0.7692307692307693,0.46938775510204084,0.5333333333333333,0.46153846153846156,0.542698063840921,0.1297084176252712
icdar_tr_img_03529,0.6470588235294118,1.0714285714285714,0.7857142857142857,1.25,1.0,0.9508403361344537,0.23769966315438937
icdar_tr_img_03573,0.0,0.7333333333333333,0.15384615384615385,0.23529411764705882,0.6666666666666666,0.3578280542986425,0.3244416745961526
icdar_tr_img_03591,0.17266187050359713,0.993581514762516,0.3237410071942446,45.666666666666664,0.3945578231292517,9.510241776451256,20.21446543737421
icdar_tr_img_03638,0.5384615384615384,1.2857142857142858,0.7272727272727273,0.7272727272727273,0.9354838709677419,0.8428410299378042,0.2846394019936817
icdar_tr_img_03642,0.5789473684210527,1.3571428571428572,0.6190476190476191,0.7115384615384616,0.8043478260869565,0.8142048264473895,0.315773516650891
icdar_tr_img_03645,0.09523809523809523,0.9811320754716981,0.0,0.25806451612903225,0.6122448979591837,0.38933591695960185,0.40472807929895205
icdar_tr_img_03655,0.3333333333333333,1.326086956521739,0.35064935064935066,0.3875,0.6691176470588235,0.6133374575126493,0.4211689643552047
icdar_tr_img_03656,0.4,0.8888888888888888,0.11764705882352941,0.17647058823529413,0.9714285714285714,0.5108870214752568,0.3980426740880049
icdar_tr_img_03664,0.3684210526315789,1.2666666666666666,0.5932203389830508,0.5098039215686274,0.9996371552975326,0.7475498270294912,0.37319889077030816
icdar_tr_img_03665,0.5882352941176471,0.9545454545454546,0.5,0.5882352941176471,0.6,0.6462032085561498,0.1769926647798039
icdar_tr_img_03676,0.2459016393442623,0.9195402298850575,0.2698412698412698,0.2459016393442623,0.4791666666666667,0.43207028901630373,0.2896035216214955
icdar_tr_img_03693,0.1016949152542373,3.857142857142857,0.893305439330544,18.0,0.6428571428571429,4.699000070916957,7.577864878345828
icdar_tr_img_03701,0.08,0.47619047619047616,0.08,0.14814814814814814,0.08,0.17286772486772484,0.17211115006698505
icdar_tr_img_03718,2.6666666666666665,1.0,0.0,3.3333333333333335,0.875,1.575,1.377018720118051
icdar_tr_img_03721,0.3617021276595745,0.8578947368421053,0.4126984126984127,0.7,1.027906976744186,0.6720404507888557,0.2852773667220939
icdar_tr_img_03727,0.8545454545454545,1.0,0.9946236559139785,0.9974358974358974,1.0,0.9693210015790662,0.06419988273065741
icdar_tr_img_03735,0.625,0.8773584905660378,0.6190476190476191,0.7209302325581395,0.8607594936708861,0.7406191671685365,0.12416362983041031
icdar_tr_img_03748,0.3225806451612903,0.9056603773584906,0.38235294117647056,0.6363636363636364,0.7674418604651163,0.6028798921050008,0.24853451909821184
icdar_tr_img_03763,0.4117647058823529,3.857142857142857,0.47368421052631576,0.4827586206896552,0.6144578313253012,1.1679616451132964,1.5051096483951647
icdar_tr_img_03767,0.3188405797101449,4.785714285714286,0.37333333333333335,0.4153846153846154,2.4814814814814814,1.6749508591247722,1.9651393803466692
icdar_tr_img_03799,0.31654676258992803,0.7772020725388601,0.3380281690140845,0.4942528735632184,1.0975609756097562,0.6047181706631694,0.3312905167929525
icdar_tr_img_03849,0.38095238095238093,0.9148936170212766,0.391304347826087,0.4827586206896552,0.9793103448275862,0.6298438622633972,0.2931988756924639
icdar_tr_img_03858,0.576271186440678,0.8241758241758241,0.625,16.666666666666668,0.9007633587786259,3.9185754072123595,7.1276743325878416
icdar_tr_img_03863,0.0,1.0,0.0,0.5806451612903226,0.6976744186046512,0.4556639159789947,0.4432128089526071
icdar_tr_img_03874,0.26666666666666666,0.9285714285714286,0.2962962962962963,0.2962962962962963,0.4,0.4375661375661376,0.27911394436025583
icdar_tr_img_03877,0.7727272727272727,0.7857142857142857,0.7727272727272727,0.7727272727272727,0.8625,0.7932792207792208,0.03910208506160019
icdar_tr_img_03896,0.9130434782608695,0.9555555555555556,0.8695652173913043,0.8108108108108109,0.9619771863117871,0.9021904496660655,0.06315599894966407
icdar_tr_img_03917,0.4634146341463415,1.0,0.967741935483871,0.9806451612903225,0.9716312056737588,0.8766865873188587,0.23136164716320545
icdar_tr_img_03918,0.5106382978723404,3.6153846153846154,0.46,31.333333333333332,0.6083333333333333,7.305537915984725,13.498488650596997
icdar_tr_img_03922,1.1666666666666667,1.2142857142857142,0.8166666666666667,0.6666666666666666,1.0,0.9728571428571428,0.23169737475722024
icdar_tr_img_03939,0.1111111111111111,1.0,0.1111111111111111,0.3333333333333333,0.8611111111111112,0.4833333333333334,0.42108765692527117
icdar_tr_img_03953,0.2978723404255319,0.9842995169082126,0.3961038961038961,43.666666666666664,0.6349809885931559,9.195984681739493,19.27151251891247
icdar_tr_img_03958,0.4,1.3571428571428572,0.047619047619047616,0.25925925925925924,0.6,0.5328042328042328,0.502970655066264
icdar_tr_img_03981,0.42105263157894735,0.9661016949152542,0.42857142857142855,3.6666666666666665,0.9811320754716981,1.292704899440799,1.3551702920332607
icdar_tr_img_03989,0.0,1.0,0.9646017699115044,0.0,0.8709677419354839,0.5671139023693976,0.5198438445113516
icdar_tr_img_04073,0.6666666666666666,0.6814159292035398,0.6666666666666666,0.6666666666666666,0.5858585858585859,0.653454903012425,0.038323403994782464
icdar_tr_img_04118,0.14285714285714285,0.7638888888888888,0.14285714285714285,0.14285714285714285,0.10344827586206896,0.25918171866447726,0.28265546770463024
icdar_tr_img_04155,0.603448275862069,0.9095238095238095,0.55,0.5714285714285714,0.7209302325581395,0.6710661778745177,0.1487492174410233
icdar_tr_img_04262,1.5,1.0,0.925531914893617,4.0,0.9393939393939394,1.6729851708575112,1.3223722423462152
icdar_tr_img_04276,0.525,0.8298850574712644,0.5093167701863354,0.5189873417721519,0.6188340807174888,0.6004046500294481,0.13565815723666216
icdar_tr_img_04418,0.8235294117647058,0.8791208791208791,0.8235294117647058,0.8235294117647058,1.2222222222222223,0.9143862673274438,0.17376099054418437
icdar_tr_img_04520,0.16666666666666666,1.0,0.0,0.0,1.0,0.4333333333333334,0.521749194749951
icdar_tr_img_04546,0.8864468864468864,1.2307692307692308,0.9365079365079365,0.9372937293729373,1.3,1.0582035566193981,0.19181618541857073
icdar_tr_img_04614,0.2785714285714286,1.5168539325842696,0.28859060402684567,49.666666666666664,4.114285714285714,11.172993669226985,21.57537902033222
icdar_tr_img_04645,0.7142857142857143,1.0,0.8666666666666667,9.333333333333334,7.375,3.857857142857143,4.163764601607105
icdar_tr_img_04690,0.05555555555555555,0.7972972972972973,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.20586468821762938,0.3306239077839512
icdar_tr_img_04746,0.5052631578947369,0.7731481481481481,0.49019607843137253,0.6330275229357798,0.7655172413793103,0.6334304297578696,0.13593294113934543
icdar_tr_img_04826,0.558974358974359,0.7275280898876404,0.5606060606060606,0.5794871794871795,0.5862068965517241,0.6025605171013927,0.07084603669564309
icdar_tr_img_04861,0.5423728813559322,2.473684210526316,0.9452887537993921,15.666666666666666,0.9428571428571428,4.11417393104109,6.5001565578432
icdar_tr_img_04911,2.1176470588235294,1.3103448275862069,0.9414414414414415,1.1388888888888888,1.069767441860465,1.3156179317201064,0.46769706813572437
icdar_tr_img_04915,0.39655172413793105,1.3333333333333333,0.8585365853658536,18.0,0.509090909090909,4.219502510385605,7.712170292694416
icdar_tr_img_04917,0.1875,0.7636363636363637,0.07142857142857142,0.07142857142857142,0.2777777777777778,0.27435425685425685,0.286927704333916
icdar_tr_img_04927,0.28125,0.7641509433962265,0.25806451612903225,0.25806451612903225,0.38235294117647056,0.3887765833661523,0.21603265292552978
icdar_tr_img_05000,0.9615384615384616,0.8378378378378378,0.9460154241645244,1.1851851851851851,1.8235294117647058,1.150821264098143,0.3966891628022049
icdar_tr_img_05003,0.5050505050505051,3.75,0.8876404494382022,0.972318339100346,8.3,2.883001858717811,3.29326532281525
icdar_tr_img_05004,0.6285714285714286,0.9056603773584906,0.631578947368421,0.6666666666666666,0.8857142857142857,0.7436383411358585,0.13978470500988943
icdar_tr_img_05009,1.1271186440677967,3.5555555555555554,0.88,54.666666666666664,4.27027027027027,12.899922227312057,23.395119453737287
icdar_tr_img_05038,0.5555555555555556,1.2857142857142858,2.6,2.6,0.9354838709677419,1.5953507424475166,0.9527740177371568
icdar_tr_img_05044,0.18,0.8652173913043478,0.16326530612244897,16.333333333333332,0.2545454545454545,3.559272297061116,7.146819772414032
icdar_tr_img_05065,0.24,1.7058823529411764,0.2,0.2,0.4883720930232558,0.5668508891928865,0.6479857734599985
icdar_tr_img_05071,0.5483870967741935,0.9438202247191011,0.8413793103448276,2.388888888888889,0.8823529411764706,1.1209656923806963,0.724906991820411
icdar_tr_img_05100,0.8901098901098901,7.214285714285714,2.3333333333333335,2.3333333333333335,1.3026315789473684,2.814738770001928,2.5401860259840396
icdar_tr_img_05112,1.025974025974026,0.8705035971223022,0.8190045248868778,0.7880794701986755,0.91,0.8827123236363763,0.09277883138460333
icdar_tr_img_05136,2.7758620689655173,1.0,1.120253164556962,2.621212121212121,2.3815789473684212,1.9797812604206044,0.8522586828534296
icdar_tr_img_05146,4.0,7.285714285714286,19.4,19.4,1.1829268292682926,10.253728222996514,8.624184543785683
icdar_tr_img_05153,0.7894736842105263,1.0526315789473684,0.6904761904761905,0.935672514619883,0.925,0.8786507936507937,0.14056251044635945
icdar_tr_img_05175,0.5641025641025641,0.9056603773584906,0.5,0.64,0.7142857142857143,0.6648097311493538,0.15682522949328315
icdar_tr_img_05182,0.5263157894736842,0.84375,0.5,0.7291666666666666,0.5806451612903226,0.6359755234861346,0.14614279959138826
icdar_tr_img_05183,0.9948979591836735,4.490196078431373,1.9238095238095239,78.0,1.2456140350877194,17.33090351930246,33.94334690408197
icdar_tr_img_05200,0.8888888888888888,2.0714285714285716,0.8775510204081632,9.666666666666666,0.9818181818181818,2.897270665842094,3.8173472597992664
icdar_tr_img_05206,0.875,1.0,0.1875,0.23529411764705882,0.9787234042553191,0.6553035043804756,0.4083291134519338
icdar_tr_img_05216,1.5,1.4301075268817205,4.461538461538462,3.5294117647058822,2.1538461538461537,2.6149807813944435,1.3328269961065293
icdar_tr_img_05223,0.7142857142857143,1.2142857142857142,0.8888888888888888,1.0,1.75,1.1134920634920635,0.39937277606331534
icdar_tr_img_05246,0.8247422680412371,6.071428571428571,0.8947368421052632,28.666666666666668,0.9130434782608695,7.474123565300521,12.058625642536375
icdar_tr_img_05257,0.6551724137931034,0.9047619047619048,0.6,0.6571428571428571,0.65625,0.6946654351395731,0.1199431734296362
icdar_tr_img_05262,0.5,0.9906542056074766,0.5294117647058824,0.47058823529411764,0.9658119658119658,0.6912932342838884,0.262910124075789
icdar_tr_img_05273,0.2777777777777778,0.8627450980392157,0.047619047619047616,0.25925925925925924,0.7142857142857143,0.432337379396203,0.34154010333430573
icdar_tr_img_05282,0.6049382716049383,0.9991386735572783,1.0833333333333333,1.2857142857142858,1.0857142857142856,1.0117677699848242,0.25065222189062825
icdar_tr_img_05311,0.911504424778761,0.9975278121137207,1.0047846889952152,77.33333333333333,1.6782608695652175,16.38508222575725,34.07250321223185
icdar_tr_img_05352,0.3698630136986301,4.0,0.5942028985507246,24.333333333333332,0.9104477611940298,6.041569401355344,10.331107126217848
